0.34692	33.92124
0.3515	110.54695
0.36966	161.79758
0.39224	190.02547
0.41842	196.7321
0.45704	190.62607
0.52788	175.91153
0.69084	154.44032
0.89128	137.924
1.04688	124.61084
1.10038	117.25357
1.12836	111.34774
1.14308	99.88641
1.14766	87.4241
1.12034	115.85219
1.07894	131.16732
1.00139	143.62963
0.91795	156.89274
0.83041	164.90065
0.72831	174.4601
0.65681	181.21677
0.58597	180.81638
0.51447	174.0597
0.46505	160.7966
0.42235	139.52558
0.38963	114.00036
0.36819	82.31906
0.34758	33.92124
