0.25615	-25.96589
0.41872	-12.81515
0.59824	-5.40628
0.81629	-0.59052
1.01666	3.59549
1.07311	7.52219
1.07238	10.89323
1.04234	3.66958
0.9808	-1.03505
0.89067	-4.18382
0.7533	-8.22165
0.56093	-13.25968
0.49794	-14.48214
0.38795	-11.852
0.31841	-5.51741
0.2513	9.93008
0.2089	27.0816
0.17329	64.05186
0.17547	39.34328
0.18976	3.03983
0.21108	-16.77889
0.25615	-25.96589
