0.70457	-34.62922
0.751	-17.30887
0.80155	-4.43842
0.88276	1.10683
0.988	9.5274
1.09887	10.34891
1.19434	11.17043
1.26742	13.70345
1.29094	9.25356
1.29295	5.89902
1.29495	-17.85655
1.28631	-21.75876
1.25215	-22.92258
1.11113	-18.74653
0.95484	-8.68293
0.84197	10.07507
0.77252	33.00913
0.72747	67.37598
0.7092	113.17563
0.69281	181.08782
0.69231	31.57147
0.69794	-23.47026
0.70507	-34.08154
